product-id,product-title,origin_country,origin_region,origin_farm,origin_altitude_m,origin_process,roast_level,roast_roasted_on,roast_roaster,flavor_notes,tags,tasting_score_acidity,tasting_score_body,tasting_score_sweetness,tasting_score_aroma,tasting_score_bitterness,in_stock,description,variant_size,variant_grind,variant_price_eur,variant_stock,variant-id,variant_index
BEAN-0177,"Goblin's Grind",Atlantis,"Sunken City","Finca Loop Holdings",,anaerobic,dark,2026-02-19,"Stack Trace Roasters","honey,maple syrup,hibiscus,peanut butter","compile-grade,developer-fuel,open-source,espresso-friendly",10,4,5,4,1,,1kg,french_press,43.36,89,BEAN-0177-1kg-FRE,1
BEAN-0177,"Goblin's Grind",Atlantis,"Sunken City","Finca Loop Holdings",,anaerobic,dark,2026-02-19,"Stack Trace Roasters","honey,maple syrup,hibiscus,peanut butter","compile-grade,developer-fuel,open-source,espresso-friendly",10,4,5,4,1,,250g,whole_bean,16.12,176,BEAN-0177-250g-WHO,2
BEAN-0178,"Boss Battle Brew ☕",Tanzania,Kilimanjaro,"Finca The Sandbox",1665,washed,light,2025-11-17,"Cache Coherence Coffee","cardamom,regret",espresso-friendly,4,6,6,8,8,1,"Fuel for the 3am production incident.",1kg,espresso,48.02,137,BEAN-0178-1kg-ESP,0
BEAN-0178,"Boss Battle Brew ☕",Tanzania,Kilimanjaro,"Finca The Sandbox",1665,washed,light,2025-11-17,"Cache Coherence Coffee","cardamom,regret",espresso-friendly,4,6,6,8,8,1,"Fuel for the 3am production incident.",500g,french_press,28.27,105,BEAN-0178-500g-FRE,1
BEAN-0178,"Boss Battle Brew ☕",Tanzania,Kilimanjaro,"Finca The Sandbox",1665,washed,light,2025-11-17,"Cache Coherence Coffee","cardamom,regret",espresso-friendly,4,6,6,8,8,1,"Fuel for the 3am production incident.",100g,turkish,8.17,144,BEAN-0178-100g-TUR,2
BEAN-0179,"Side Quest Sumatra",Panama,Boquete,"Finca The Sandbox",1469,honey,light,2026-04-03,"Stack Trace Roasters",,"rainforest-alliance,production-ready,espresso-friendly",10,10,7,3,10,,"Smooth like a well-balanced API.",500g,aeropress,28.86,181,BEAN-0179-500g-AER,0
BEAN-0179,"Side Quest Sumatra",Panama,Boquete,"Finca The Sandbox",1469,honey,light,2026-04-03,"Stack Trace Roasters",,"rainforest-alliance,production-ready,espresso-friendly",10,10,7,3,10,,"Smooth like a well-balanced API.",100g,filter,7.31,127,BEAN-0179-100g-FIL,1
BEAN-0179,"Side Quest Sumatra",Panama,Boquete,"Finca The Sandbox",1469,honey,light,2026-04-03,"Stack Trace Roasters",,"rainforest-alliance,production-ready,espresso-friendly",10,10,7,3,10,,"Smooth like a well-balanced API.",250g,filter,14.62,77,BEAN-0179-250g-FIL,2
BEAN-0180,"Big Endian Blend",Avalon,"Apple Isle","Finca San Miguel",3,anaerobic,dark,2026-05-05,"Idempotent Espresso","citrus,grapefruit,rose,smoky","direct-trade,decaf,blend",9,3,4,1,8,1,"Best paired with a 200 OK.",100g,whole_bean,6.49,11,BEAN-0180-100g-WHO,0
BEAN-0180,"Big Endian Blend",Avalon,"Apple Isle","Finca San Miguel",3,anaerobic,dark,2026-05-05,"Idempotent Espresso","citrus,grapefruit,rose,smoky","direct-trade,decaf,blend",9,3,4,1,8,1,"Best paired with a 200 OK.",100g,filter,7.74,11,BEAN-0180-100g-FIL,1
BEAN-0180,"Big Endian Blend",Avalon,"Apple Isle","Finca San Miguel",3,anaerobic,dark,2026-05-05,"Idempotent Espresso","citrus,grapefruit,rose,smoky","direct-trade,decaf,blend",9,3,4,1,8,1,"Best paired with a 200 OK.",100g,moka,10.13,190,BEAN-0180-100g-MOK,2
BEAN-0180,"Big Endian Blend",Avalon,"Apple Isle","Finca San Miguel",3,anaerobic,dark,2026-05-05,"Idempotent Espresso","citrus,grapefruit,rose,smoky","direct-trade,decaf,blend",9,3,4,1,8,1,"Best paired with a 200 OK.",500g,whole_bean,26.62,79,BEAN-0180-500g-WHO,3
BEAN-0181,"Yak Shaving Yirgacheffe",Tanzania,Kilimanjaro,"Finca The Sandbox",1663,anaerobic,french,2026-04-11,"Stack Trace Roasters",lemon,"blend,organic,production-ready",9,2,4,9,6,1,"Single-origin, single-threaded, single-purpose.",500g,moka,23.96,18,BEAN-0181-500g-MOK,0
BEAN-0181,"Yak Shaving Yirgacheffe",Tanzania,Kilimanjaro,"Finca The Sandbox",1663,anaerobic,french,2026-04-11,"Stack Trace Roasters",lemon,"blend,organic,production-ready",9,2,4,9,6,1,"Single-origin, single-threaded, single-purpose.",1kg,whole_bean,44.04,120,BEAN-0181-1kg-WHO,1
BEAN-0182,"Supernova Sumatra",Mexico,Chiapas,"Finca Pure Functional Farm",1291,wet-hulled,dark,2025-12-01,"Eventual Consistency Roasting","hibiscus,floral,rose,grapefruit",nerd-approved,10,3,2,8,2,1,1kg,french_press,44.85,57,BEAN-0182-1kg-FRE,0
BEAN-0182,"Supernova Sumatra",Mexico,Chiapas,"Finca Pure Functional Farm",1291,wet-hulled,dark,2025-12-01,"Eventual Consistency Roasting","hibiscus,floral,rose,grapefruit",nerd-approved,10,3,2,8,2,1,250g,turkish,18.17,66,BEAN-0182-250g-TUR,1
BEAN-0182,"Supernova Sumatra",Mexico,Chiapas,"Finca Pure Functional Farm",1291,wet-hulled,dark,2025-12-01,"Eventual Consistency Roasting","hibiscus,floral,rose,grapefruit",nerd-approved,10,3,2,8,2,1,500g,french_press,23.47,170,BEAN-0182-500g-FRE,2
BEAN-0183,"Mana Potion",Colombia,Huila,"Finca Stack Plantation",1533,washed,medium,2026-01-09,"Eventual Consistency Roasting",blackcurrant,"battle-tested,open-source,decaf",9,2,7,2,6,1,"Fuel for the 3am production incident.",500g,moka,25.69,151,BEAN-0183-500g-MOK,0
BEAN-0184,"Critical Hit Cappuccino",Mexico,Chiapas,"Finca Null Acres",1233,natural,-9.7672,-59.4383,french,2025-12-11,"SIGTERM Single Origin","honey,rose,mango","espresso-friendly,single-origin",10,8,2,10,10,1,"Has been peer-reviewed.",1kg,espresso,45.46,103,BEAN-0184-1kg-ESP,0
BEAN-0184,"Critical Hit Cappuccino",Mexico,Chiapas,"Finca Null Acres",1233,natural,-9.7672,-59.4383,french,2025-12-11,"SIGTERM Single Origin","honey,rose,mango","espresso-friendly,single-origin",10,8,2,10,10,1,"Has been peer-reviewed.",100g,moka,4.87,152,BEAN-0184-100g-MOK,1
BEAN-0184,"Critical Hit Cappuccino",Mexico,Chiapas,"Finca Null Acres",1233,natural,-9.7672,-59.4383,french,2025-12-11,"SIGTERM Single Origin","honey,rose,mango","espresso-friendly,single-origin",10,8,2,10,10,1,"Has been peer-reviewed.",1kg,filter,46.95,169,BEAN-0184-1kg-FIL,2
BEAN-0185,"Null Pointer Roast",Avalon,"Apple Isle","Finca Commit Hill",,natural,medium-dark,2025-12-26,"Buffer Overflow Brewing","maple syrup,honey,earthy","filter-friendly,direct-trade",5,10,5,7,6,1,"A bold roast that compiles cleanly on the first run.",1kg,turkish,44.02,75,BEAN-0185-1kg-TUR,0
BEAN-0185,"Null Pointer Roast",Avalon,"Apple Isle","Finca Commit Hill",,natural,medium-dark,2025-12-26,"Buffer Overflow Brewing","maple syrup,honey,earthy","filter-friendly,direct-trade",5,10,5,7,6,1,"A bold roast that compiles cleanly on the first run.",100g,filter,11.21,13,BEAN-0185-100g-FIL,1
BEAN-0185,"Null Pointer Roast",Avalon,"Apple Isle","Finca Commit Hill",,natural,medium-dark,2025-12-26,"Buffer Overflow Brewing","maple syrup,honey,earthy","filter-friendly,direct-trade",5,10,5,7,6,1,"A bold roast that compiles cleanly on the first run.",100g,aeropress,8.48,91,BEAN-0185-100g-AER,2
BEAN-0186,"Elven Espresso",India,Karnataka,"Finca Commit Hill",1101,honey,french,2026-02-03,"Daemon Roasters","nutmeg,mango,bergamot","developer-fuel,decaf",4,9,7,6,7,1,"Tastes of certainty, with a hint of doubt.",250g,espresso,11.09,165,BEAN-0186-250g-ESP,0
BEAN-0186,"Elven Espresso",India,Karnataka,"Finca Commit Hill",1101,honey,french,2026-02-03,"Daemon Roasters","nutmeg,mango,bergamot","developer-fuel,decaf",4,9,7,6,7,1,"Tastes of certainty, with a hint of doubt.",100g,espresso,9.77,124,BEAN-0186-100g-ESP,1
BEAN-0186,"Elven Espresso",India,Karnataka,"Finca Commit Hill",1101,honey,french,2026-02-03,"Daemon Roasters","nutmeg,mango,bergamot","developer-fuel,decaf",4,9,7,6,7,1,"Tastes of certainty, with a hint of doubt.",1kg,espresso,43.68,164,BEAN-0186-1kg-ESP,2
BEAN-0186,"Elven Espresso",India,Karnataka,"Finca Commit Hill",1101,honey,french,2026-02-03,"Daemon Roasters","nutmeg,mango,bergamot","developer-fuel,decaf",4,9,7,6,7,1,"Tastes of certainty, with a hint of doubt.",1kg,turkish,46.65,178,BEAN-0186-1kg-TUR,3
BEAN-0187,"Supernova Sumatra",Tanzania,Kilimanjaro,"Finca Stack Plantation",1919,anaerobic,medium,2026-03-15,"O(1) Coffee","brown sugar,chocolate,honey","small-batch,compile-grade,limited-edition,bird-friendly",9,10,6,1,1,1,"Pairs well with rubber duck debugging.",100g,moka,7.85,176,BEAN-0187-100g-MOK,0
BEAN-0187,"Supernova Sumatra",Tanzania,Kilimanjaro,"Finca Stack Plantation",1919,anaerobic,medium,2026-03-15,"O(1) Coffee","brown sugar,chocolate,honey","small-batch,compile-grade,limited-edition,bird-friendly",9,10,6,1,1,1,"Pairs well with rubber duck debugging.",100g,espresso,9.84,134,BEAN-0187-100g-ESP,1
BEAN-0187,"Supernova Sumatra",Tanzania,Kilimanjaro,"Finca Stack Plantation",1919,anaerobic,medium,2026-03-15,"O(1) Coffee","brown sugar,chocolate,honey","small-batch,compile-grade,limited-edition,bird-friendly",9,10,6,1,1,1,"Pairs well with rubber duck debugging.",500g,french_press,26.14,133,BEAN-0187-500g-FRE,2
BEAN-0188,"Faraday's Filter",Panama,Boquete,"Finca Commit Hill",1339,wet-hulled,dark,2026-02-21,"Roast & Roll",,"production-ready,organic,developer-fuel",8,9,8,10,6,1,"Fuel for the 3am production incident.",500g,filter,23.34,177,BEAN-0188-500g-FIL,0
BEAN-0188,"Faraday's Filter",Panama,Boquete,"Finca Commit Hill",1339,wet-hulled,dark,2026-02-21,"Roast & Roll",,"production-ready,organic,developer-fuel",8,9,8,10,6,1,"Fuel for the 3am production incident.",500g,aeropress,28.28,66,BEAN-0188-500g-AER,1
BEAN-0188,"Faraday's Filter",Panama,Boquete,"Finca Commit Hill",1339,wet-hulled,dark,2026-02-21,"Roast & Roll",,"production-ready,organic,developer-fuel",8,9,8,10,6,1,"Fuel for the 3am production incident.",100g,aeropress,7.79,43,BEAN-0188-100g-AER,2
BEAN-0188,"Faraday's Filter",Panama,Boquete,"Finca Commit Hill",1339,wet-hulled,dark,2026-02-21,"Roast & Roll",,"production-ready,organic,developer-fuel",8,9,8,10,6,1,"Fuel for the 3am production incident.",500g,turkish,27.9,6,BEAN-0188-500g-TUR,3
BEAN-0189,"Goblin's Grind",Indonesia,Java,"Finca Bit Bucket",1329,wet-hulled,medium,2026-03-02,"Stack Trace Roasters",,battle-tested,3,10,3,8,6,1,250g,french_press,12.45,135,BEAN-0189-250g-FRE,0
BEAN-0189,"Goblin's Grind",Indonesia,Java,"Finca Bit Bucket",1329,wet-hulled,medium,2026-03-02,"Stack Trace Roasters",,battle-tested,3,10,3,8,6,1,100g,filter,11.87,37,BEAN-0189-100g-FIL,1
BEAN-0190,"Paladin Pour-Over",Nicaragua,Jinotega,"Finca Heap Hill",1694,natural,french,2026-01-19,"The Daily Brew",bergamot,"fair-trade,limited-edition,blend",1,3,8,7,8,1,"Fuel for the 3am production incident.",250g,french_press,16.47,99,BEAN-0190-250g-FRE,0
BEAN-0190,"Paladin Pour-Over",Nicaragua,Jinotega,"Finca Heap Hill",1694,natural,french,2026-01-19,"The Daily Brew",bergamot,"fair-trade,limited-edition,blend",1,3,8,7,8,1,"Fuel for the 3am production incident.",1kg,filter,44.16,111,BEAN-0190-1kg-FIL,1
BEAN-0190,"Paladin Pour-Over",Nicaragua,Jinotega,"Finca Heap Hill",1694,natural,french,2026-01-19,"The Daily Brew",bergamot,"fair-trade,limited-edition,blend",1,3,8,7,8,1,"Fuel for the 3am production incident.",100g,filter,11.42,114,BEAN-0190-100g-FIL,2
BEAN-0191,"Recursive Espresso",Ethiopia,Sidamo,"Finca The Repo",2069,honey,medium-dark,2025-12-06,"The Daily Brew","rose,raspberry","blend,limited-edition,rainforest-alliance",8,4,10,4,9,1,250g,filter,15.38,172,BEAN-0191-250g-FIL,0
BEAN-0191,"Recursive Espresso",Ethiopia,Sidamo,"Finca The Repo",2069,honey,medium-dark,2025-12-06,"The Daily Brew","rose,raspberry","blend,limited-edition,rainforest-alliance",8,4,10,4,9,1,100g,turkish,4.54,105,BEAN-0191-100g-TUR,1
BEAN-0191,"Recursive Espresso",Ethiopia,Sidamo,"Finca The Repo",2069,honey,medium-dark,2025-12-06,"The Daily Brew","rose,raspberry","blend,limited-edition,rainforest-alliance",8,4,10,4,9,1,100g,moka,4.83,114,BEAN-0191-100g-MOK,2
BEAN-0192,"Big Endian Blend",Colombia,Huila,"Finca San Miguel",1817,washed,dark,2025-11-24,"Loops & Beans","spacetime,walnut,victory,hazelnut","rainforest-alliance,open-source",3,2,3,5,5,1,"Best paired with a 200 OK.",1kg,filter,49.15,177,BEAN-0192-1kg-FIL,0
BEAN-0192,"Big Endian Blend",Colombia,Huila,"Finca San Miguel",1817,washed,dark,2025-11-24,"Loops & Beans","spacetime,walnut,victory,hazelnut","rainforest-alliance,open-source",3,2,3,5,5,1,"Best paired with a 200 OK.",500g,filter,23.3,18,BEAN-0192-500g-FIL,1
BEAN-0192,"Big Endian Blend",Colombia,Huila,"Finca San Miguel",1817,washed,dark,2025-11-24,"Loops & Beans","spacetime,walnut,victory,hazelnut","rainforest-alliance,open-source",3,2,3,5,5,1,"Best paired with a 200 OK.",500g,turkish,22.5,99,BEAN-0192-500g-TUR,2
BEAN-0192,"Big Endian Blend",Colombia,Huila,"Finca San Miguel",1817,washed,dark,2025-11-24,"Loops & Beans","spacetime,walnut,victory,hazelnut","rainforest-alliance,open-source",3,2,3,5,5,1,"Best paired with a 200 OK.",500g,whole_bean,24.07,67,BEAN-0192-500g-WHO,3
BEAN-0193,"Async/Await Awakening",Jamaica,"Blue Mountain","Finca San Miguel",1551,natural,dark,2026-01-21,"Loops & Beans","uncertainty,almond,earthy,victory","blend,fair-trade,single-origin",2,10,5,8,1,1,"Has been peer-reviewed.",100g,whole_bean,9.32,68,BEAN-0193-100g-WHO,0
BEAN-0193,"Async/Await Awakening",Jamaica,"Blue Mountain","Finca San Miguel",1551,natural,dark,2026-01-21,"Loops & Beans","uncertainty,almond,earthy,victory","blend,fair-trade,single-origin",2,10,5,8,1,1,"Has been peer-reviewed.",250g,aeropress,13.64,100,BEAN-0193-250g-AER,1
BEAN-0194,"Light-Speed Latte",Mexico,Chiapas,"Finca Pure Functional Farm",1632,washed,dark,2026-03-15,"Bit Roasters","the smell of merged PRs,smoky,walnut","direct-trade,seasonal,rainforest-alliance",1,2,6,9,6,,500g,aeropress,23.62,141,BEAN-0194-500g-AER,0
BEAN-0194,"Light-Speed Latte",Mexico,Chiapas,"Finca Pure Functional Farm",1632,washed,dark,2026-03-15,"Bit Roasters","the smell of merged PRs,smoky,walnut","direct-trade,seasonal,rainforest-alliance",1,2,6,9,6,,100g,french_press,9.29,76,BEAN-0194-100g-FRE,1
BEAN-0194,"Light-Speed Latte",Mexico,Chiapas,"Finca Pure Functional Farm",1632,washed,dark,2026-03-15,"Bit Roasters","the smell of merged PRs,smoky,walnut","direct-trade,seasonal,rainforest-alliance",1,2,6,9,6,,1kg,whole_bean,48.04,91,BEAN-0194-1kg-WHO,2
BEAN-0195,"DNS Drip",Brazil,"Minas Gerais","Finca The Mainframe",1018,washed,french,2025-12-11,"Function Call Cafe","cinnamon,vanilla,mango","developer-fuel,production-ready,nerd-approved",1,1,6,1,6,1,100g,espresso,10.46,170,BEAN-0195-100g-ESP,0
BEAN-0196,"Console Command Cold Brew",Brazil,"Minas Gerais","Finca Branch Estate",1379,natural,light,2026-05-02,"The Recursion Roastery","uncertainty,dark chocolate,smoky",small-batch,3,1,3,1,5,1,"Recommended by 9 out of 10 over-tired developers.",250g,turkish,15.73,27,BEAN-0196-250g-TUR,0
BEAN-0197,"Tavern Triple Shot",Vietnam,"Đắk Lắk","Finca Null Acres",618,anaerobic,-24.4943,113.7501,medium,2026-04-11,"FIFO Coffee Bar","mango,peanut butter,jasmine,bergamot",open-source,3,6,2,2,5,,500g,moka,23.32,62,BEAN-0197-500g-MOK,0
BEAN-0197,"Tavern Triple Shot",Vietnam,"Đắk Lắk","Finca Null Acres",618,anaerobic,-24.4943,113.7501,medium,2026-04-11,"FIFO Coffee Bar","mango,peanut butter,jasmine,bergamot",open-source,3,6,2,2,5,,100g,espresso,4.8,161,BEAN-0197-100g-ESP,1
BEAN-0197,"Tavern Triple Shot",Vietnam,"Đắk Lắk","Finca Null Acres",618,anaerobic,-24.4943,113.7501,medium,2026-04-11,"FIFO Coffee Bar","mango,peanut butter,jasmine,bergamot",open-source,3,6,2,2,5,,1kg,turkish,44.26,124,BEAN-0197-1kg-TUR,2
BEAN-0198,"Big-O Bourbon",Nicaragua,Jinotega,"Finca The Sandbox",1655,anaerobic,french,2026-04-09,"Loops & Beans",spacetime,"compile-grade,nerd-approved,bird-friendly",4,3,10,1,10,1,100g,aeropress,10.61,77,BEAN-0198-100g-AER,0
BEAN-0198,"Big-O Bourbon",Nicaragua,Jinotega,"Finca The Sandbox",1655,anaerobic,french,2026-04-09,"Loops & Beans",spacetime,"compile-grade,nerd-approved,bird-friendly",4,3,10,1,10,1,500g,french_press,22.04,60,BEAN-0198-500g-FRE,1
BEAN-0198,"Big-O Bourbon",Nicaragua,Jinotega,"Finca The Sandbox",1655,anaerobic,french,2026-04-09,"Loops & Beans",spacetime,"compile-grade,nerd-approved,bird-friendly",4,3,10,1,10,1,250g,whole_bean,18.89,24,BEAN-0198-250g-WHO,2
BEAN-0199,"Boss Battle Brew",Indonesia,Sumatra,"Finca The Sandbox",1337,natural,medium,2026-04-28,"Loops & Beans",,"developer-fuel,battle-tested",3,3,1,1,6,1,"Best paired with a 200 OK.",500g,moka,28.44,194,BEAN-0199-500g-MOK,0
BEAN-0199,"Boss Battle Brew",Indonesia,Sumatra,"Finca The Sandbox",1337,natural,medium,2026-04-28,"Loops & Beans",,"developer-fuel,battle-tested",3,3,1,1,6,1,"Best paired with a 200 OK.",1kg,whole_bean,43.84,13,BEAN-0199-1kg-WHO,1
BEAN-0199,"Boss Battle Brew",Indonesia,Sumatra,"Finca The Sandbox",1337,natural,medium,2026-04-28,"Loops & Beans",,"developer-fuel,battle-tested",3,3,1,1,6,1,"Best paired with a 200 OK.",250g,espresso,17.28,124,BEAN-0199-250g-ESP,2
BEAN-0200,"Cooldown Cold Brew",India,Karnataka,"Finca Heap Hill",1066,natural,french,2025-11-19,"Cache Coherence Coffee",walnut,"small-batch,blend,battle-tested",7,4,7,4,2,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,espresso,44.73,156,BEAN-0200-1kg-ESP,0
BEAN-0200,"Cooldown Cold Brew",India,Karnataka,"Finca Heap Hill",1066,natural,french,2025-11-19,"Cache Coherence Coffee",walnut,"small-batch,blend,battle-tested",7,4,7,4,2,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,filter,44.09,184,BEAN-0200-1kg-FIL,1
BEAN-0200,"Cooldown Cold Brew",India,Karnataka,"Finca Heap Hill",1066,natural,french,2025-11-19,"Cache Coherence Coffee",walnut,"small-batch,blend,battle-tested",7,4,7,4,2,1,"Side effects may include: refactoring, enlightenment, productivity.",250g,aeropress,13.87,69,BEAN-0200-250g-AER,2
BEAN-0201,"Yak Shaving Yirgacheffe",Brazil,"Minas Gerais","Finca Stack Plantation",1056,anaerobic,medium-dark,2026-03-29,"Cache Coherence Coffee",blackcurrant,"battle-tested,espresso-friendly",10,9,4,2,7,1,250g,moka,14.79,118,BEAN-0201-250g-MOK,0
BEAN-0201,"Yak Shaving Yirgacheffe",Brazil,"Minas Gerais","Finca Stack Plantation",1056,anaerobic,medium-dark,2026-03-29,"Cache Coherence Coffee",blackcurrant,"battle-tested,espresso-friendly",10,9,4,2,7,1,500g,whole_bean,27.84,188,BEAN-0201-500g-WHO,1
BEAN-0201,"Yak Shaving Yirgacheffe",Brazil,"Minas Gerais","Finca Stack Plantation",1056,anaerobic,medium-dark,2026-03-29,"Cache Coherence Coffee",blackcurrant,"battle-tested,espresso-friendly",10,9,4,2,7,1,250g,espresso,13.62,148,BEAN-0201-250g-ESP,2
BEAN-0202,"Side Quest Sumatra",Colombia,Huila,"Finca La Esperanza",1713,washed,medium-dark,2026-01-02,"Compile Time Coffee Co.","apricot,cardamom,smoky",nerd-approved,8,4,2,9,1,1,"Pairs well with rubber duck debugging.",250g,espresso,13.87,61,BEAN-0202-250g-ESP,0
BEAN-0202,"Side Quest Sumatra",Colombia,Huila,"Finca La Esperanza",1713,washed,medium-dark,2026-01-02,"Compile Time Coffee Co.","apricot,cardamom,smoky",nerd-approved,8,4,2,9,1,1,"Pairs well with rubber duck debugging.",100g,whole_bean,7.84,78,BEAN-0202-100g-WHO,1
BEAN-0202,"Side Quest Sumatra",Colombia,Huila,"Finca La Esperanza",1713,washed,medium-dark,2026-01-02,"Compile Time Coffee Co.","apricot,cardamom,smoky",nerd-approved,8,4,2,9,1,1,"Pairs well with rubber duck debugging.",250g,aeropress,14.67,146,BEAN-0202-250g-AER,2
BEAN-0203,"Daemon Drink",Xanadu,"Summer Palace","Finca Heap Hill",1560,natural,medium,2025-12-02,"Eventual Consistency Roasting",,rainforest-alliance,6,9,1,5,7,1,"If found defective, please file a bug report.",250g,turkish,16.48,158,BEAN-0203-250g-TUR,0
BEAN-0203,"Daemon Drink",Xanadu,"Summer Palace","Finca Heap Hill",1560,natural,medium,2025-12-02,"Eventual Consistency Roasting",,rainforest-alliance,6,9,1,5,7,1,"If found defective, please file a bug report.",500g,aeropress,29.46,131,BEAN-0203-500g-AER,1
BEAN-0203,"Daemon Drink",Xanadu,"Summer Palace","Finca Heap Hill",1560,natural,medium,2025-12-02,"Eventual Consistency Roasting",,rainforest-alliance,6,9,1,5,7,1,"If found defective, please file a bug report.",500g,whole_bean,22.89,93,BEAN-0203-500g-WHO,2
BEAN-0204,"NPC Nitro",Atlantis,"Sunken City","Finca San Miguel",,wet-hulled,french,2026-03-20,"The Recursion Roastery","blueberry,mango",developer-fuel,10,4,4,6,6,1,1kg,filter,43.44,95,BEAN-0204-1kg-FIL,0
BEAN-0204,"NPC Nitro",Atlantis,"Sunken City","Finca San Miguel",,wet-hulled,french,2026-03-20,"The Recursion Roastery","blueberry,mango",developer-fuel,10,4,4,6,6,1,500g,french_press,25.89,134,BEAN-0204-500g-FRE,1
BEAN-0204,"NPC Nitro",Atlantis,"Sunken City","Finca San Miguel",,wet-hulled,french,2026-03-20,"The Recursion Roastery","blueberry,mango",developer-fuel,10,4,4,6,6,1,100g,french_press,9.68,173,BEAN-0204-100g-FRE,2
BEAN-0205,"Wormhole Wakeup","El Dorado","Lake Guatavita","Finca Pure Functional Farm",3244,washed,medium-light,2026-01-14,"Isotope Roasters",,"espresso-friendly,seasonal,single-origin,blend",3,5,2,3,8,1,"Best paired with a 200 OK.",100g,filter,7.33,174,BEAN-0205-100g-FIL,0
BEAN-0205,"Wormhole Wakeup","El Dorado","Lake Guatavita","Finca Pure Functional Farm",3244,washed,medium-light,2026-01-14,"Isotope Roasters",,"espresso-friendly,seasonal,single-origin,blend",3,5,2,3,8,1,"Best paired with a 200 OK.",250g,french_press,13.77,113,BEAN-0205-250g-FRE,1
BEAN-0206,"Tavern Triple Shot",Indonesia,Sumatra,"Finca The Repo",1527,honey,medium-dark,2025-12-14,"Cache Coherence Coffee","tobacco,molasses","nerd-approved,seasonal,decaf,open-source",3,5,4,8,6,1,"Tastes of certainty, with a hint of doubt.",100g,espresso,6.82,116,BEAN-0206-100g-ESP,0
